AGI,0,3,6,12,24,48,72
At5g54490,0.895,0.8147,0.8488,0.8698,1.2009,2.406,1.7361
At5g54670,1.1996,1.1755,1.1436,1.2783,2.2506,3.1339,2.7039
At5g54860,1.5251,1.6231,1.3894,1.5276,2.3011,3.799,2.8942
At5g55180,1.7189,1.8074,1.7704,1.6794,3.1535,8.444,6.422
At5g58290,6.6487,7.3037,6.1901,6.6636,12.5006,17.488,14.0262
At5g58860,2.6481,2.6937,2.5469,2.7574,4.8598,9.3368,7.8433
At5g59440,1.2707,1.4627,1.2823,1.496,2.0949,3.4985,2.9603
At5g59490,0.9519,1.0398,1.0017,0.9598,1.1415,1.6949,1.1168
At5g61900,1.4269,1.3801,1.2223,1.3344,1.7775,2.4052,2.1187
At5g62050,1.7009,1.9608,1.6402,1.7969,2.6816,3.7123,3.1802
At5g62630,1.5521,1.6761,1.5502,1.4838,3.1155,4.6462,4.1988
At5g64760,1.2241,1.2965,1.1818,1.1857,1.94,2.6316,2.4473
At5g65750,1.0057,0.9952,1.0935,1.042,1.2555,1.6047,1.535
At5g66070,1.1584,1.1896,1.1428,1.127,1.8415,3.405,3.1245
At5g66140,1.9403,2.5833,2.0683,2.2677,3.6729,5.3647,4.0769
At5g66180,1.036,0.9772,0.9876,1.0064,1.271,1.7603,1.5976
At5g66690,3.8389,3.9922,3.466,4.0017,5.7043,9.5546,7.8232
At1g01170,1.2165,1.3631,1.3712,1.4796,1.4702,0.8256,0.676
At1g02340,1.1054,1.1093,1.1513,1.1712,1.1503,0.6247,0.584
At1g03410,0.9639,0.9697,0.9433,0.8885,0.8839,0.49,0.4913
At1g05310,0.984,0.9747,0.9119,0.9087,1.0476,0.6082,0.5969
At1g06680,1.4825,1.6805,1.6947,1.8857,1.7344,0.7628,0.7139
At1g08380,0.9098,1.0098,1.1051,1.1262,1.0961,0.4942,0.5414
At1g08500,1.9273,2.2026,1.9445,2.23,2.6808,1.242,1.1642
At1g12080,2.1539,2.6714,2.1607,2.2731,2.6972,0.905,0.826
At1g13080,3.245,3.4258,3.0961,3.3305,3.8459,1.4631,1.4257
At1g13930,18.4264,22.4919,19.2133,23.7028,19.2514,12.4627,8.448
At1g16390,1.0371,0.9678,1.0084,1.0003,1.086,0.4755,0.5167
At1g17190,4.6657,4.6173,4.3969,4.0712,4.8696,1.4679,1.1258
At1g17220,1.3441,1.2113,1.3961,1.3397,1.4041,0.9772,0.8508
At1g20490,0.8936,1.0061,0.9558,0.9451,0.9365,0.6344,0.5853
At1g22740,1.3251,1.3216,1.31,1.3747,1.5389,0.7698,0.6295
At1g23160,0.7005,0.6989,0.7384,0.7071,0.7018,0.4152,0.4306
At1g25450,1.0706,1.0127,1.0147,1.05,1.2794,0.61,0.6008
At1g30380,2.7575,3.272,3.36,4.0522,3.5785,0.938,0.7904
At1g31330,1.285,1.4729,1.3247,1.3062,1.2047,0.5586,0.5479
At1g31950,1.2888,1.3341,1.3924,1.3216,1.6607,0.8169,0.7125
At1g48350,1.4805,1.7396,1.6338,1.5938,1.699,1.0937,0.9572
At1g53830,1.6695,2.0264,1.8087,2.0046,2.3711,0.9852,1.0078
At1g54500,1.1362,1.2627,1.2774,1.2287,1.1073,0.5316,0.5223
At1g57560,1.1792,1.1259,1.1761,1.1921,1.2527,0.8,0.6848
At1g60950,3.0983,3.781,3.2791,3.684,3.5273,1.6996,1.445
At1g61520,1.7628,1.8396,1.9317,1.9135,1.8814,0.7101,0.632
At1g62660,13.6538,13.7397,11.3737,13.5404,16.0621,7.6172,4.5937
At1g64510,1.0416,1.0436,1.1404,1.1239,1.0157,0.7479,0.6808
At1g69310,1.2752,1.23,1.2121,1.3619,1.169,0.5989,0.6074
At1g70230,1.3686,1.3789,1.3367,1.3996,1.4471,0.9434,0.9083
At1g70880,0.9254,0.836,0.9587,0.9562,1.1158,0.6484,0.5611
At1g73780,0.7666,0.7263,0.819,0.8228,0.7358,0.4626,0.4722
At1g74470,1.9922,2.3068,2.3641,2.5619,2.0008,0.801,0.7064
At1g74500,1.6697,1.8843,1.7133,1.7547,1.7003,1.1133,1.1038
At1g75350,1.4525,1.7037,1.592,1.6579,1.5479,1.0201,0.9141
At1g75780,3.4696,3.6608,3.3768,3.5105,4.5497,1.3039,1.1051
At1g78460,0.9929,1.0426,1.0846,1.1306,1.1344,0.6669,0.5835
At1g78630,1.3587,1.5456,1.4214,1.6092,1.5488,0.9184,0.774
At1g79040,4.225,5.7493,5.3964,6.1287,7.6389,1.7577,1.4051
At1g79850,1.7904,2.0847,1.8735,1.8332,2.0532,1.0366,0.8889
At2g02950,0.9724,1.0674,1.041,1.1009,0.9939,0.4947,0.4939
At2g16230,0.9128,1.0095,0.9062,0.9207,0.8329,0.5758,0.4802
At2g16430,1.4078,1.4494,1.4057,1.4542,1.5083,0.9664,0.8833
At2g17300,0.9002,0.9443,0.9202,0.8485,0.8462,0.5314,0.5501
At2g18800,0.9611,0.9925,0.9819,1.0458,1.2136,0.61,0.6026
At2g19760,9.6077,10.5913,8.6547,9.3654,10.3466,6.1466,5.132
At2g20750,2.3549,2.8557,2.387,2.592,2.7104,1.0603,0.9213
At2g21830,0.8244,0.8127,0.8341,0.8018,0.8148,0.5537,0.5343
At2g21960,1.1608,1.1918,1.0865,1.2331,1.1265,0.7833,0.7226
At2g22770,2.0686,2.0767,2.0529,1.9818,2.2777,1.3878,1.2787
At2g22980,0.7525,0.6881,0.7597,0.7448,0.7564,0.4268,0.4242
At2g25160,2.6212,2.5535,2.1818,2.4847,2.3337,0.8487,0.6404
At2g25210,7.1494,9.3097,7.4096,7.8403,8.5074,5.3778,3.9902
At2g26260,1.0282,1.0057,0.9546,0.9911,0.9591,0.638,0.6125
At2g34500,2.2091,2.6127,2.3709,2.282,2.106,1.1522,0.916
At2g37130,12.6657,13.6466,11.3527,13.547,11.0412,2.1104,1.6606
At2g37660,1.0737,1.06,1.1029,1.0782,1.0432,0.6946,0.6859
At2g38760,1.1482,1.1555,1.2693,1.2186,1.4813,0.6805,0.6037
At2g39010,0.9825,0.9891,1.0547,1.0376,1.1729,0.6385,0.5555
At2g39040,1.5021,1.5429,1.5265,1.6589,1.9532,0.7046,0.6381
At2g42110,0.9007,0.906,0.9224,0.9185,0.928,0.5983,0.591
At2g43600,1.0421,0.9923,1.0243,0.9191,1.036,0.6464,0.6547
At2g44740,1.1331,1.1362,1.1249,1.0517,1.2634,0.7836,0.7286
At2g47450,0.9348,0.9156,1.0465,0.8986,0.9131,0.6093,0.5894
At2g47600,2.1286,2.1578,2.2903,2.4626,2.8246,1.4072,1.2871
At3g05800,0.7798,0.817,0.8173,0.8113,0.7716,0.4951,0.5097
At3g07070,0.9809,0.9266,0.9414,0.9159,0.9019,0.6285,0.5665
At3g09220,4.5777,5.2902,5.2119,5.6628,6.0901,1.5737,1.1235
At3g12110,1.7433,1.9188,1.6758,1.6379,1.9826,0.9704,0.8983
At3g14850,1.314,1.3798,1.3638,1.4408,1.5985,0.6974,0.6531
At3g16450,23.1275,26.1557,22.6162,25.1379,29.3468,11.9253,10.4189
At3g20100,1.1992,1.2867,1.1417,1.218,1.2412,0.7907,0.7773
At3g20790,2.3883,2.5725,2.3899,2.6161,2.7056,1.6841,1.4219
At3g20820,0.8769,0.8954,0.9203,0.9776,0.9185,0.5594,0.5298
At3g23700,0.8092,0.8903,0.8874,0.8261,0.7866,0.5395,0.5258
At3g23730,1.09,1.2422,1.0605,1.2873,1.3394,0.5564,0.5003
At3g26460,1.0397,1.0933,1.052,1.0104,0.9794,0.6657,0.5761
At3g29250,7.1005,7.6609,8.1593,7.7892,9.6634,3.8139,2.3245
At3g43960,1.8592,2.1888,1.8076,1.7488,1.7284,0.7635,0.6593
At3g45700,2.625,2.491,2.6412,2.5107,3.1918,0.8097,0.648
At3g45710,4.9908,5.1565,5.0823,4.8531,5.9964,1.9756,1.3787
At3g45780,1.0696,1.1014,1.0785,1.1068,1.2526,0.543,0.5122
At3g46880,0.7761,0.7257,0.7503,0.7623,0.7552,0.5271,0.5128
At3g49470,1.6341,1.7875,1.5721,1.694,1.7881,1.1418,1.0307
At3g56090,2.2758,2.7906,2.4545,2.3294,2.162,1.282,1.1122
At3g56940,1.2014,1.2646,1.3159,1.1893,1.3375,0.6942,0.6217
At3g57020,13.3104,14.8747,12.8511,14.2911,13.4602,4.1145,2.6726
At3g59370,1.1494,1.0471,1.006,1.18,1.0193,0.5012,0.5401
At3g62030,2.1282,2.567,2.5737,2.4267,2.21,1.2731,1.0687
At3g62760,0.7728,0.8912,0.8106,0.808,0.7819,0.4494,0.4489
At4g00430,3.9073,4.3384,3.9034,3.8964,4.6971,1.6682,1.4383
At4g01150,1.8433,2.1728,2.0484,2.2573,2.0783,1.0148,0.908
At4g02770,0.9288,1.1317,1.1187,1.1671,0.9901,0.5003,0.5209
At4g04640,1.7336,1.9173,1.9151,1.992,2.085,0.9088,0.8044
At4g09990,3.1175,3.1687,2.6703,3.1311,3.6091,1.6852,1.2718
At4g10340,1.5618,1.7054,1.7646,1.8749,2.0942,0.7432,0.6478
At4g11210,2.3098,2.5684,2.263,2.0749,2.579,0.6559,0.5868
At4g12330,0.9929,1.0064,1.1191,1.0849,1.301,0.6873,0.6251
At4g15290,1.7601,1.8209,1.745,1.8578,1.7402,0.632,0.6136
At4g15330,0.9733,0.9627,0.9246,0.9598,1.1436,0.6366,0.5967
At4g18480,1.0202,0.9367,1.0281,1.0089,1.0107,0.6409,0.6261
At4g18510,0.8223,0.8991,0.8759,0.7846,0.8029,0.5336,0.5198
At4g18550,0.9636,0.9177,0.9336,0.918,0.9748,0.6402,0.6328
At4g21850,12.8016,16.2083,12.332,11.4436,16.7261,4.6968,4.3226
At4g22460,2.1037,2.0652,1.9134,1.8762,2.4839,0.7199,0.5728
At4g22610,1.4382,1.5935,1.536,1.3809,1.5828,0.6347,0.6716
At4g25050,1.0172,1.1074,1.0725,1.0555,0.9745,0.5602,0.5354
At4g25250,2.8281,3.724,2.7224,2.7334,3.2237,0.7328,0.6811
At4g26320,4.9472,5.3498,4.7125,4.1557,5.6706,1.697,1.3771
At4g26850,1.659,1.6408,1.606,1.7107,1.9645,1.2485,0.9798
At4g27410,3.7015,4.258,4.6391,4.906,3.9975,1.3526,1.1205
At4g31320,2.2191,2.4126,2.1006,2.1468,2.3198,1.1035,1.151
At4g31470,1.7922,1.9652,1.7731,1.8176,1.7824,1.0047,0.8961
At4g33790,1.5536,1.4453,1.4133,1.4821,1.6934,0.7639,0.6005
At4g37150,1.3353,1.6964,1.5019,1.6478,1.8784,0.8227,0.6851
At4g37410,27.8839,30.959,26.7287,28.4114,29.3005,17.7637,13.9806
At5g01530,1.3594,1.4529,1.4134,1.5024,1.6583,0.8241,0.7489
At5g02170,0.7879,0.829,0.894,0.792,0.8589,0.5352,0.5167
At5g04120,0.8839,0.8428,0.8536,0.8159,0.9142,0.6081,0.5056
At5g04970,1.1832,1.2447,1.2139,1.0609,1.1666,0.6344,0.6731
At5g10170,1.5558,1.7771,1.4929,1.4863,1.4794,0.901,0.7317
At5g13870,1.0863,1.1522,1.0375,1.0113,1.1446,0.5804,0.709
At5g14780,1.0799,1.1545,0.9908,1.0566,1.1123,0.6536,0.6086
At5g15180,1.3887,1.5327,1.4085,1.4786,1.919,0.6006,0.606
At5g17310,1.7169,1.9443,1.755,1.8204,2.1959,1.2359,1.1265
At5g18670,2.0291,1.6819,1.793,1.8915,2.1063,1.1207,0.953
At5g23210,1.7049,1.833,1.7529,1.6625,2.0254,0.95,0.963
At5g36140,1.0957,1.1099,1.0586,1.0584,1.2067,0.7307,0.6109
At5g40650,3.3113,3.6058,3.0404,3.4838,3.4857,2.2748,2.0137
At5g42580,1.0498,1.0294,1.2453,1.1649,1.0955,0.6904,0.6629
At5g42590,2.7442,2.7677,3.0622,3.2772,3.7532,1.8078,1.6042
At5g43580,5.8398,7.2817,5.1265,5.5054,5.9316,2.2056,1.6641
At5g44110,11.7948,13.0243,10.5919,11.8751,11.745,6.2074,4.1022
At5g47110,1.7668,1.9884,1.8427,2.1644,2.2044,0.964,0.8462
At5g47950,3.015,3.2493,3.0511,2.9208,3.3806,1.4951,1.2955
At5g47980,3.1378,3.1727,3.4622,3.0665,3.4156,1.1582,0.9323
At5g47990,7.257,7.1666,7.976,7.4746,9.5595,2.5184,1.725
At5g49360,2.2846,2.2315,2.7352,2.6944,3.3172,0.9985,0.823
At5g52060,3.9909,4.3145,3.7243,4.1206,4.2612,2.5205,2.4416
At5g53190,0.8472,0.9507,0.958,0.9682,1.0129,0.5116,0.5323
At5g54770,1.5456,1.7303,1.671,1.507,1.5957,1.1065,0.9564
At5g55250,0.8972,0.855,0.9377,0.8641,0.8729,0.6009,0.5664
At5g56540,18.24,20.385,17.4061,17.1997,21.1963,8.751,6.6034
At5g56870,7.6983,7.85,8.1119,8.2125,11.1491,2.5621,1.3328
At5g59590,1.1584,1.1585,1.1723,1.1006,1.1236,0.8141,0.7171
At5g62810,1.614,1.7178,1.5252,1.6132,1.5672,0.8336,0.7698
At5g64120,23.4694,23.5036,16.1802,25.6322,24.4255,9.9945,8.1657
At5g64620,1.271,1.2318,1.2451,1.3589,1.3703,0.7374,0.7547
At1g01340,1.3485,1.4148,1.0676,1.0407,0.9692,2.1358,2.0694
At1g02850,1.2098,1.4298,1.1955,1.2122,1.5809,3.6974,3.2578
At1g04360,0.9548,0.9744,0.964,0.9942,1.0769,1.8514,1.5737
At1g05340,1.9325,2.49,2.577,3.509,2.873,4.3655,2.8051
At1g05880,0.6277,0.6239,0.692,0.6744,0.5368,1.2104,1.1817
At1g09080,0.5837,0.5486,0.6043,0.5705,0.5928,2.0208,1.4843
At1g13110,3.5509,3.8164,1.794,1.9729,2.0337,3.1672,3.2443
At1g13340,0.713,0.6697,0.7293,0.7341,0.6925,1.4197,1.3388
At1g14540,1.235,1.7929,1.4976,2.1651,1.5022,3.2362,2.4439
At1g14550,0.739,0.7037,0.7491,0.7141,0.588,1.1958,1.0937
At1g16160,0.6489,0.6426,0.6751,0.6295,0.6649,1.3166,1.1176
At1g18570,0.7581,0.7775,0.7967,0.8359,0.8606,2.0158,1.789
At1g18830,0.6428,0.6382,0.676,0.6873,0.634,1.7513,1.3051
At1g19020,2.1071,3.8401,2.7772,2.8947,2.4331,6.1904,4.5874
At1g22890,0.702,0.6723,0.8335,1.2312,0.9563,2.038,1.268
At1g24150,0.9224,0.9081,0.9235,0.9211,0.9227,1.5514,1.419
At1g26380,0.6642,0.7033,0.9723,1.3949,0.8884,4.103,2.7166
At1g26410,0.6007,0.5928,0.7019,0.7702,0.5954,2.3947,1.7713
At1g26420,0.6142,0.7026,0.71,0.7413,0.6414,1.7251,1.6182
At1g27730,0.9425,1.2985,1.0343,0.9661,1.0743,2.0726,1.8403
At1g30040,0.6799,0.691,0.7758,0.7198,0.6661,1.3267,1.2324
At1g32180,0.6154,0.5928,0.6376,0.6147,0.5106,1.0146,1.0437
At1g32940,0.9342,0.9815,0.9474,1.2898,1.1006,1.7971,1.3786
At1g51920,0.6336,0.5806,0.6759,0.7187,0.5846,1.9239,1.5849
At1g53270,0.7758,0.7715,0.7519,0.8462,0.8491,1.3611,1.1361
At1g53540,0.663,0.6329,0.673,0.6738,0.5622,1.2404,0.6859
At1g63530,0.7083,0.6433,0.7358,0.7367,0.6839,1.3463,1.1837
At1g64160,0.6223,0.5793,0.6331,0.5967,0.6215,1.6204,0.943
At1g64400,1.0147,1.0164,0.9835,0.9972,1.1336,1.8719,1.6227
At1g64900,0.6793,0.6414,0.7078,0.6646,0.7299,1.1475,1.018
At1g67970,0.6837,0.6718,0.732,0.7075,0.6928,1.144,1.0261
At1g69920,0.6559,0.6358,0.6693,0.6862,0.6022,1.4329,1.2442
At1g72940,0.6536,0.6133,0.6904,0.6809,0.6344,1.0257,1.0025
At1g74360,0.7882,0.7866,0.8616,0.924,0.9453,1.8883,1.5667
At1g76700,0.8636,0.9579,0.9561,0.8813,0.9937,1.5073,1.304
At2g01300,0.6653,0.62,0.6788,0.6851,0.6377,1.2557,0.7593
At2g18690,1.6843,2.224,1.9453,2.2501,2.8127,10.1583,8.1933
At2g19190,0.7109,0.6533,0.7082,0.7051,0.6645,1.1715,1.0108
At2g23270,0.722,0.8255,1.0945,1.1742,0.7702,3.8475,3.2363
At2g29220,0.6044,0.5852,0.6594,0.6089,0.4922,1.1931,1.0559
At2g30070,0.7586,0.7061,0.708,0.7481,0.7492,1.2391,1.0651
At2g30750,0.5832,0.5737,0.7065,1.293,0.9016,5.4263,4.9376
At2g40330,2.6806,2.836,1.4196,1.3242,1.5684,2.5872,2.3329
At2g42840,0.7419,0.7122,0.8178,0.7294,0.7645,1.1707,0.9858
At2g43000,0.6136,0.6195,0.7652,0.7608,0.6154,2.7863,2.2756
At2g43620,0.7098,0.6778,0.8127,0.6855,0.8639,2.4304,1.9493
At2g44370,2.0707,2.6774,1.4068,1.5623,1.8886,4.5506,4.2474
At2g45910,0.9554,1.0477,1.0296,0.9969,1.0913,1.5701,1.3671
At2g46400,0.6042,0.5685,0.6142,0.6071,0.4878,0.9857,0.953
At3g03640,2.3065,2.6013,2.3017,2.0325,4.0016,12.5823,7.4214
At3g07370,0.7165,0.7375,0.7282,0.7301,0.7745,1.1539,1.0603
At3g08970,0.7872,0.786,0.7118,0.7102,0.8188,1.963,1.3911
At3g13100,0.7144,0.6866,0.7453,0.7504,0.7163,1.1035,0.9347
At3g16530,0.9758,1.3897,1.0292,1.066,0.9133,1.7197,1.4504
At3g22910,0.647,0.5734,0.6523,0.6121,0.5745,1.2353,0.8788
At3g26830,0.8457,0.8672,0.9232,0.9912,1.0942,4.1791,2.8725
At3g28210,0.7097,0.738,0.7408,0.6878,0.8366,3.2581,2.5585
At3g47780,1.5194,1.4445,1.265,1.4475,1.7107,6.1757,5.4064
At3g51600,0.7183,0.6677,0.7551,0.7186,0.7717,2.2009,1.9967
At3g54150,0.6099,0.6524,0.7197,0.6691,0.5754,1.198,1.0547
At3g55090,0.5968,0.6002,0.6099,0.7084,0.6505,1.0021,0.7712
At3g56400,0.87,0.9303,0.9829,0.8626,0.8358,1.9679,1.6702
At3g59080,0.7077,0.6647,0.7671,0.7412,0.689,1.334,1.1616
At3g60140,0.59,0.5391,0.6084,0.5847,0.5676,1.0706,0.9293
At3g61390,0.8122,0.8254,0.797,0.7972,0.8037,1.3128,0.9184
At4g09100,0.9081,0.893,0.8875,0.9073,0.8954,2.0345,1.6505
At4g10510,0.6981,0.7126,0.7252,0.7977,1.0377,3.0075,2.6098
At4g14365,0.6465,0.6517,0.6547,0.6415,0.6402,2.4022,2.1196
At4g14980,0.7301,0.6754,0.6871,0.7074,0.6169,1.0882,1.0965
At4g15120,0.77,0.7803,0.7725,0.8093,0.8628,1.3773,1.2733
At4g20000,0.8237,0.8519,0.8916,0.8975,0.7626,1.6014,1.3723
At4g21400,1.0684,0.9643,0.7119,0.6893,0.803,1.2985,1.3086
At4g21490,0.7476,0.7468,0.8534,0.7695,0.9297,2.5661,1.9759
At4g23190,0.7031,0.7221,0.8617,0.9574,0.87,1.8506,1.5287
At4g28460,0.6395,0.6635,0.7061,0.7325,0.5606,1.5977,1.3677
At4g33050,1.0637,1.4606,1.1606,1.2443,1.1893,1.8748,1.7225
At4g36430,1.5618,1.4276,1.4948,0.9925,3.0454,14.1939,9.6289
At4g36580,0.7775,0.7527,0.8306,0.8282,0.887,1.5167,1.3928
At4g39640,0.9719,1.1557,1.0325,1.1345,1.0437,1.5077,1.3359
At4g39670,0.9967,0.9698,0.9341,0.8979,0.9913,1.7377,1.2822
At5g05340,0.6329,0.5706,0.6583,0.6054,0.503,1.0639,1.0677
At5g05390,0.6671,0.687,0.6904,0.74,0.6233,1.2619,1.1071
At5g09420,0.7518,0.7695,0.7953,0.7756,0.8655,1.5004,1.2855
At5g09570,0.7937,0.7817,0.7704,0.7826,1.8271,8.5226,5.4463
At5g10695,1.117,1.2534,1.2409,1.1734,1.6922,4.7347,3.7729
At5g11920,0.7895,0.8404,0.7333,0.7323,0.989,2.8531,2.4889
At5g12030,0.5797,0.5486,0.6289,0.5961,0.4434,0.9194,0.904
At5g13200,0.9578,1.0069,0.9199,0.9715,1.0931,2.6779,2.1955
At5g20230,0.7112,0.6369,0.7132,0.6997,0.5933,1.2549,1.0996
At5g25475,0.7487,0.7466,0.8044,0.7663,0.784,1.1998,1.0935
At5g26220,0.6761,0.6059,0.6877,0.6831,0.5554,1.084,1.1127
At5g39580,0.7407,0.7938,0.7721,0.7975,1.4192,5.629,4.5762
At5g40010,0.5769,0.5266,0.5695,0.5594,0.4723,1.3891,1.1234
At5g40850,1.6952,1.6583,1.2777,1.224,1.5537,2.9558,2.7746
At5g41280,0.7141,0.6934,0.6914,0.6902,0.6878,1.3871,1.191
At5g49350,0.8571,0.8638,0.8328,0.8839,0.9199,1.5408,1.3588
At5g57220,0.8676,1.4676,1.7025,2.0698,1.7539,10.1213,7.3847
At5g64510,0.6545,0.6586,0.6491,0.6614,0.6209,1.1386,0.9655
At5g64905,0.7934,0.866,0.9838,1.0975,1.1302,2.6099,2.129
At5g67340,0.73,0.7614,0.7823,0.7841,0.7487,1.1232,1.0872
At1g01430,1.8097,1.7937,1.6271,1.607,1.8538,1.2138,1.1489
At1g01750,2.7183,2.3133,1.7656,1.7754,2.2498,1.1574,0.812
At1g03457,1.0987,0.9848,0.9797,0.9573,1.0728,0.7362,0.7321
At1g03870,13.4607,14.165,11.4751,10.8203,13.225,5.142,4.2685
At1g06640,10.2714,10.5006,8.2218,9.0046,10.5445,6.8373,5.7319
At1g07890,20.478,24.5117,19.2613,18.3914,19.5137,13.1321,10.3549
At1g12240,4.0436,4.0869,3.0807,3.4504,4.2305,1.7721,1.6336
At1g12560,3.424,2.4299,2.135,2.054,2.8558,1.4932,1.0062
At1g12740,2.0424,1.886,1.6547,1.6546,1.9275,1.0952,0.8426
At1g14960,7.1771,6.3176,5.4001,6.5882,6.8674,2.2523,1.5689
At1g16370,1.9356,1.7727,1.6548,1.5365,1.765,0.7039,0.6561
At1g18140,1.0992,1.0624,1.0374,0.9957,0.9752,0.7883,0.704
At1g19900,2.1075,1.7951,1.6381,1.6679,1.9795,0.6578,0.5265
At1g20440,26.069,28.3359,22.2971,24.0346,26.9092,15.2019,11.4525
At1g20450,6.4669,6.8464,4.9433,4.9745,5.6014,3.1064,2.5873
At1g21360,1.0529,1.0167,0.9044,0.8298,0.8692,0.5417,0.5314
At1g30850,1.1117,0.9947,0.965,0.9641,1.0591,0.875,0.7348
At1g30870,7.7246,5.6151,4.26,3.8692,6.5049,3.548,2.171
At1g35720,23.9381,24.9384,21.0635,21.6848,22.8085,15.1521,11.4174
At1g50900,1.2058,1.1443,1.0995,1.086,1.2341,0.9143,0.7911
At1g62510,1.569,1.5541,1.4691,1.2662,1.598,0.4957,0.5449
At1g63450,1.2548,1.2624,1.1144,1.1313,1.0727,0.5699,0.5521
At1g65310,2.0846,1.9862,1.6854,1.7356,2.0954,0.5391,0.5276
At1g67870,1.7661,1.889,1.4644,1.5871,1.8414,1.3809,0.9356
At1g70850,28.1214,26.0091,21.7758,21.9766,28.5407,13.8155,12.663
At1g74020,6.8775,6.7861,5.6168,6.2543,6.7617,3.7051,3.3246
At1g78260,1.66,1.6774,1.5871,1.4189,1.7366,0.8757,0.8362
At2g16970,1.0027,0.897,0.8891,0.8862,0.9265,0.6466,0.609
At2g21880,1.6651,1.5483,1.415,1.2376,1.2651,0.5544,0.5341
At2g23610,1.8352,1.7447,1.4738,1.6885,1.6251,0.9304,0.7765
At2g24580,2.331,2.0575,1.7996,1.623,1.8262,0.9135,0.7049
At2g29440,1.677,1.6419,1.4183,1.5779,1.6898,1.0219,0.7939
At2g29750,2.3937,2.5114,1.9597,2.1777,2.3565,1.0356,1.0482
At2g30930,9.8396,8.4605,6.6184,6.4646,8.6831,3.8874,3.5073
At2g38750,2.6172,2.4793,2.3595,2.1455,2.6953,1.1329,0.9095
At2g40150,1.181,1.2082,1.0997,1.0736,1.1015,0.9347,0.6842
At2g42320,1.361,1.2954,1.2005,1.1966,1.3778,0.9974,0.8823
At2g42850,1.7765,1.5579,1.3891,1.3778,1.3452,0.8498,0.6571
At2g43535,6.474,6.4566,6.0483,5.5153,6.4928,2.6172,1.9132
At2g43880,1.2344,1.2058,1.0813,1.0226,1.2598,0.7614,0.7507
At2g44110,1.3694,1.1749,1.1081,1.0841,1.1974,0.7006,0.6715
At2g44360,2.1772,2.3719,1.9029,1.9881,2.0726,1.3591,1.2432
At2g45890,1.0515,0.9957,0.9197,0.9935,1.0136,0.7445,0.6543
At3g12540,1.1782,1.0417,1.0658,0.9793,1.0064,0.6933,0.5798
At3g16350,2.1507,1.9006,1.4954,1.7776,1.6443,0.6961,0.6315
At3g16460,40.1494,41.754,34.0065,33.498,37.9737,24.1724,19.2767
At3g19030,3.9739,4.7535,3.162,3.2018,4.1964,2.2381,1.8498
At3g20460,1.0271,0.8458,0.8561,0.8285,0.8389,0.566,0.5582
At3g21180,0.8996,0.8239,0.7763,0.788,0.8221,0.5219,0.5318
At3g21510,5.2878,5.2253,4.0738,4.2786,5.1979,3.9354,2.7921
At3g23090,2.8385,2.6586,2.1993,2.4128,2.7908,1.695,1.2458
At3g26520,41.6733,40.2181,30.8029,33.8194,42.6689,22.074,13.3381
At3g44990,9.5431,7.3046,7.8471,6.9886,8.2686,5.9751,4.6972
At3g46830,2.9208,2.7567,2.2149,2.4692,2.8833,1.9147,1.6829
At3g50300,2.1922,2.5007,2.0528,2.0953,2.2678,1.6562,1.4305
At3g62390,1.1363,1.1542,1.1014,1.0113,1.1456,0.7403,0.7195
At4g00680,2.7769,2.2479,1.8728,1.9034,2.0501,1.0942,0.7512
At4g01070,2.9749,3.3186,2.3173,2.3978,2.5538,1.1851,1.1627
At4g01630,4.2282,3.0653,2.4526,2.8144,3.139,1.3932,1.3446
At4g10040,2.0176,2.1073,1.7742,1.898,1.8572,1.3251,1.3231
At4g11290,4.7911,4.9183,3.0197,2.8949,4.2628,2.4843,2.3515
At4g12550,36.753,37.9405,30.4737,28.9739,30.6087,9.2829,9.1786
At4g20780,2.4093,2.7309,1.9312,1.8428,2.1414,1.7236,1.3365
At4g22212,20.7931,17.956,15.7072,12.9855,15.9079,7.9588,4.7663
At4g29080,1.6221,1.5956,1.5195,1.4289,1.4319,1.1371,0.8266
At4g29180,1.2975,1.1149,1.1663,1.0638,1.134,0.6762,0.653
At4g30170,12.8413,14.698,10.0658,8.4235,9.6489,1.9794,1.8793
At4g31250,1.3002,1.0519,1.0776,1.0501,1.1292,0.8433,0.7913
At4g33730,2.4697,1.7267,1.6997,1.5013,1.9823,0.9771,0.6744
At4g34580,1.9565,1.4697,1.5388,1.3245,1.4739,0.8671,0.6939
At4g35090,9.6681,9.9913,7.984,9.0837,8.2464,3.7641,2.7505
At4g37610,2.8254,2.25,2.1285,2.4193,2.6252,1.2903,0.9376
At4g37790,1.3416,1.3015,1.1726,1.2621,1.2796,0.895,0.8748
At5g02270,10.3125,10.36,7.7638,9.87,10.6603,8.5396,6.7952
At5g05600,3.0812,2.91,2.3561,2.0323,2.1495,0.9128,0.7032
At5g14150,1.8436,1.8856,1.6898,1.6788,1.8734,1.3019,1.1291
At5g15410,0.9059,0.7838,0.7845,0.7991,0.8619,0.497,0.5107
At5g15600,2.0703,1.8814,1.7737,1.8281,1.8485,0.8194,0.6664
At5g19040,1.0097,0.9274,0.9594,0.9022,0.9304,0.6609,0.6206
At5g25810,5.3483,5.1334,3.5902,3.7641,5.0283,2.9602,2.3261
At5g45410,3.5481,3.7509,2.8202,2.8641,2.8745,2.2136,1.6311
At5g47560,1.5233,1.5213,1.2875,1.1267,1.3271,0.7169,0.7334
